"","P02004.LIF14","P02005.LIF16","P02010.LIF20","P02011.LIF22"
"Lipt1",12.8401099576404,19.7241220838595,25.7175317266974,8.99536167401869
"Mitd1",544.787522488458,680.951833847531,517.011068850504,1218.22898099567
"Mrpl30",1124.4267720048,1214.44237402049,1017.17272036283,1363.43981944769
"Gm15457",5.50290426756018,5.63546345253129,7.98130294966472,6.42525833858478
"Txndc9",2297.46253170637,2355.62372315808,1509.35306892548,998.485145816074
"Eif5b",6353.10297689823,6178.3464317918,6438.25104606287,6348.15523852176
"Rev1",2429.53223412782,1882.24479314545,2617.86736749003,7257.97181926536
"Gm5099",1.83430142252006,2.81773172626564,0.886811438851636,0
"Aff3",531.030261819557,1058.52788516713,687.278865110018,209.463421837864
"Lonrf2",67.8691526332422,27.2380733539012,17.7362287770327,1.28505166771696
"Chst10",500.764288347976,184.091806116022,131.248092950042,55.2572217118291
"Gm6621",4.58575355630015,11.2709269050626,6.20768007196145,6.42525833858478
"Pdcl3",1593.09078545867,1684.0643283981,1480.97510288223,1630.73056633282
"Npas2",77.0406597458425,19.7241220838595,33.6988346763622,84.813410069319
"Rpl31",2403.85201421254,2576.34604171555,2492.82695461195,3297.44257936171
"Tbc1d8",580.556400227599,328.735368064325,810.545655110395,2023.9563766542
"Cnot11",1843.47292963266,1855.9459637003,1566.99581245084,1151.40629427439
"Gm15832",139.406908111525,171.881635302204,141.00301877741,332.828381938691
"Rnf149",1645.36837600049,1236.98422783062,1224.68659705411,1392.99600780518
"Gm5100",7.33720569008024,7.51395127004172,6.20768007196145,17.9907233480374
"Creg2",20.1773156477207,4.69621954377607,5.32086863310981,1.28505166771696
"D930019O06Rik",13.7572606689004,6.5747073612865,8.86811438851636,1.28505166771696
"Rfx8",28.4316720490609,8.45319517879693,11.5285487050713,10.2804133417356
"1700066B17Rik",33.9345763166211,17.8456342663491,12.4153601439229,1.28505166771696
"Map4k4",11236.0133636466,6137.95894371533,7817.24283347717,12373.7625084466
"Il1r2",32.100274894101,29.1165611714117,7.09449151081309,5.14020667086782
"Il1r1",44.9403848517414,23.4810977188804,32.8120232375105,1.28505166771696
"Il1rl2",28.4316720490609,18.7848781751043,14.1889830216262,5.14020667086782
"Il1rl1",2.75145213378009,2.81773172626564,1.77362287770327,1.28505166771696
"Il18rap",4.58575355630015,6.5747073612865,3.54724575540654,0
"Slc9a2",4.58575355630015,8.45319517879693,3.54724575540654,2.57010333543391
