"","P02004.LIF14","P02005.LIF16","P02008.LIF09"
"Ucp1",4.61606521939484,2.85538615206876,1.12194228341608
"Elmod2",336.049547971944,288.394001358944,1241.9901077416
"Mgat4d",0.923213043878968,1.90359076804584,7.85359598391253
"Clgn",218.801491399315,259.840139838257,103.218690074279
"Scoc",660.097326373462,867.085594844879,1474.23216040872
"Gm5910",3558.98628415342,4639.0507017277,2256.22593194973
"Ndufb7",1704.25127900057,2108.22677561076,2414.41979391139
"Tecr",1773.4922572915,1901.68717727779,5181.12946481544
"Dnajb1",1607.31390939328,1698.95476048091,2579.34530957356
"Gipc1",2396.6610619098,1719.89425892941,3138.07256671476
"Pkn1",585.317069819265,482.56025969962,1921.88713149174
"Ddx39",4629.91341505302,7298.36700468774,5815.02685494552
"Adgre5",818.889969920644,248.418595229982,2681.44205736442
"Gm26721",11.0785565265476,5.71077230413751,65.0726524381324
"Adgrl1",1606.3906963494,1254.46631614221,2599.54027067505
"Gm10644",5.53927826327381,10.4697492242521,34.7802107858983
"Asf1b",1027.53611783729,1100.27546393049,1500.03683292729
"Prkaca",1596.23535286674,1649.46140051172,3104.41429821228
"Samd1",2036.607974797,2545.10085687728,1883.74109385559
"1700067K01Rik",30.4660304480059,21.8912938325271,139.120843143593
"2210011C24Rik",81.2427478613492,63.7702907295355,152.584150544586
"Palm3",1493.75870499617,2032.08314488893,7005.40761764997
"Il27ra",32.3124565357639,39.0236107449397,145.85249684409
"Rln3",25.8499652286111,51.3969507372376,54.9751718873877
"Gm10643",19.3874739214583,21.8912938325271,1.12194228341608
"C330011M18Rik",17.5410478337004,21.8912938325271,5.60971141708038
"Rfx1",748.725778585843,973.686677855445,899.797711299692
"Dcaf15",2113.23465743896,2143.44320481961,3961.57820274216
"Podnl1",5.53927826327381,8.56615845620627,11.2194228341608
"Cc2d1a",899.209504738115,715.750128785235,1193.7465895547
"4930432K21Rik",324.970991445397,159.90162451585,63.9507101547163
"Nanos3",97.8605826511706,78.9990168739022,37.0240953527305
"Gm26887",151.406939196151,537.764391972949,530.678700055804
"Gm37352",21.2339000092163,19.0359076804584,26.9266148019858
"Mir23a",0.923213043878968,3.80718153609167,0
"Mir27a",0.923213043878968,4.75897692011459,1.12194228341608
"Gm26532",32.3124565357639,61.8666999614897,41.5118644863948
"Zswim4",1179.86627007732,1989.2523526079,1357.55016293345
"D8Ertd738e",1372.81779624802,2079.67291409008,1412.52533482084
"Mri1",1313.73216143977,1872.18152037308,2790.27045885578
"Ccdc130",372.054856683224,371.200199768938,447.654971083014
"Cacna1a",1707.94413117609,1403.8981914338,7885.01036784818
"Ier2",2244.33090966977,3091.43140730644,610.336602178345
"Gm26664",79.3963217735912,107.55287839459,118.925882042104
"Nacc1",7105.04758569253,11674.7221804251,7712.2312562021
"Trmt1",3007.82809695768,4385.87312957761,7003.16373308314
"Nfix",100.630221782807,43.7825876650542,123.413651175768
"Dand5",95.0909435195337,105.649287626544,117.803939758688
"Gadd45gip1",275.117487075932,269.358093678486,284.973339987683
"Rad23a",1686.71023116687,1681.8224435685,1863.5461327541
"Calr",12747.7257098808,13827.683339085,32497.0582391466
"1700122E12Rik",1.84642608775794,3.80718153609167,6.73165370049645
"Farsa",2334.80578796991,2979.11955199173,2996.70783900434
"Syce2",1254.64652663152,1511.45106982839,1498.91489064388
"Gcdh",1059.84857437305,1413.41614527403,4781.71801191931
"Klf1",17.5410478337004,26.6502707526417,23.5607879517376
"Dnase2a",725.645452488869,445.440239722726,362.387357543392
"Mast1",120.940908748145,73.2882445697647,16.8291342512411
"Rtbdn",42.4678000184325,63.7702907295355,44.877691336643
"Rnaseh2a",1449.44447888998,1589.49829131827,1967.8867651118
"Prdx2",4298.47993230047,5015.96167380078,5227.12909843549
"Junb",441.295834974147,328.369407487907,604.726890761264
"Hook2",1219.56443096412,1357.26021761668,4620.1583231074
"Best2",17.5410478337004,34.2646338248251,114.43811290844
"Asna1",4907.80054126059,7327.87266159245,13774.0854134992
"Trir",1562.99968328709,2140.58781866754,3686.70234330522
"Tnpo2",3048.44947088835,2959.13184892725,10105.3341467286
"A230103J11Rik",43.3910130623115,21.8912938325271,20.1949611014894
"Fbxw9",867.82026124623,1041.26415012107,2247.2503936824
"Gm5741",4.61606521939484,3.80718153609167,1.12194228341608
"Dhps",714.566895962321,1037.45696858498,1194.86853183812
"Wdr83",424.678000184325,594.872115014324,523.947046355307
"Wdr83os",281.579978383085,349.308905936411,347.802107858983
"Man2b1",1550.07470067279,1497.17413906805,8420.17683703764
"Zfp791",205.87650878501,481.608464315597,411.7528180137
"Gm42031",17.5410478337004,22.84308921655,38.1460376361466
"Cks1brt",93.2445174317757,154.190852211713,78.5359598391253
"Vps35",6794.8480029492,6347.52341604884,9487.14394856633
"Orc6",3213.70460574269,3596.83475622261,5157.5686768637
"Mylk3",38.7749478429166,30.4574522887334,17.9510765346572
"4921524J17Rik",749.648991629722,505.40334891617,1141.01530223415
"Gpt2",4083.37129307667,2312.86278317569,2510.90683028518
"Dnaja2",7295.2294727316,7816.14369359621,8109.39882453139
"Gm45424",31.3892434918849,22.84308921655,19.0730188180733
"Gm45425",38.7749478429166,23.794884600573,26.9266148019858
"Neto2",606.550969828482,844.242505628329,228.876225816879
"Itfg1",1270.34114837746,1226.86425000554,2013.88639873185
"Phkb",1048.77001784651,926.0969086543,2492.95575375052
"Abcc12",19.3874739214583,17.1323169124125,12.3413651175768
"Lonp2",1839.96359645078,1526.67979597276,3039.34164577415
"Siah1a",953.679074326974,773.809647210633,1362.03793206712
"Gm10638",1.84642608775794,1.90359076804584,2.24388456683215
"N4bp1",6194.75952442787,5499.47372888442,9640.85004139433
"2010110E17Rik",2.7696391316369,1.90359076804584,1.12194228341608
"Gm27167",18.4642608775794,3.80718153609167,2.24388456683215
"Rps13-ps1",5055.51462828123,5431.89625661879,5064.44746734016
"Gm2694",143.09802180124,67.5774722656272,142.486669993842
"4933402J07Rik",1.84642608775794,6.66256768816043,0
"Zfp423",776.422169902212,2463.24645385131,1796.22959574914
"Cnep1r1",1037.69146131996,1231.62322692566,1963.39899597813
