"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Grin2c",21.4587370057069,0.588395963776135,0.262226217410313,2.31714688126002,0.0204957319512636,NA
"Tmem94",1659.83702379962,0.521576252053143,0.218962017961078,2.38210125163202,0.0172141636204544,0.730016002326252
"Myo15b",363.067523322327,0.584267993569592,0.23839128770363,2.45052922868147,0.0142646380842821,0.70552577820935
"Cdk3-ps",102.9769499548,0.588761845029867,0.271486946509744,2.16886428959972,0.0300929885910492,0.892248161580165
"Mgat5b",831.207000281652,0.570676758035233,0.24085213300074,2.36974039630528,0.0178005789354626,0.734340094056123
"Gm11734",23.918331958065,0.800920485872746,0.26606406399534,3.14778906996706,0.00164510356091198,NA
"Gm11725",6.08905919192053,0.356164242420653,0.195887061322977,2.04731924602056,0.0406267494253631,NA
"Slc26a11",288.931792486433,0.565652545564241,0.267893476109311,2.1129670104294,0.0346035915878224,0.907610683038676
"Slc25a10",416.641059385171,-0.830271788333785,0.229080150856872,-3.62393085220628,0.000290159209873386,0.15538328872081
"Pycr1",2183.68636995315,0.75764083586701,0.263877099447188,2.8757371800456,0.00403085183669845,0.440251319272192
"Fn3k",35.614507260123,0.515808247185788,0.25581143981826,2.10419835076045,0.0353611483510845,NA
"Akr1e1",450.819483068389,0.457612371886192,0.231410190344678,1.97732735589821,0.0480046394222197,0.948895752305339
"Gm24187",25.8826671010225,-0.534802999605071,0.253765816370858,-2.20644760726958,0.0273526748127094,NA
"Aoah",626.065928675627,-0.666502376024892,0.254091557625162,-2.6246309811154,0.00867429220225742,0.582545546479044
"Zkscan8",885.782834239261,0.48229969683477,0.243883648245021,1.97787173149901,0.0479431787092654,0.948895752305339
"Abt1",1428.445627469,-0.437889894900578,0.218891097308748,-2.00058064524509,0.0454376010958128,0.941070271553528
"Serpinb9b",220.08451882066,-0.747766852189174,0.271989664463199,-2.87479605928252,0.00404288541958155,0.440251319272192
"Bphl",564.875345756519,0.819427575656141,0.244032314338297,3.35853734868902,0.000783561318507363,0.217710520242224
"Mak",267.371064124058,0.547107658985438,0.26244384035828,2.08527380123256,0.0370444541271158,0.922810162744273
"S1pr3",84.421155209657,0.556399304128246,0.28075979858506,1.98589748359935,0.0470447082123436,0.944668086521791
"Cltb",862.996036914818,-0.802606704628132,0.226417679928412,-3.54516739245972,0.000392363826306923,0.162538569689177
"Pdlim7",2387.09641386426,-0.544901061204962,0.25064019791523,-2.17494208307472,0.0296344567951307,0.892248161580165
"Hnrnpa0",5989.43327279244,-0.421379282520776,0.207063561646845,-2.03509844223118,0.0418409687114633,0.9327517320677
"BC048507",522.61253306574,-0.558618344805834,0.236833360143309,-2.35892847600579,0.0183277878419788,0.743325438121226
"Atg10",139.250799233037,0.687442995174396,0.261149857216221,2.63130626765919,0.00850573461122752,0.579233127576525
"Ankrd31",379.897236703451,0.529746039078643,0.269244918693094,1.96910409104883,0.0489411391651262,0.951795173645027
"Gm10320",380.784561100847,-0.932587465227392,0.230756128590732,-4.04055322076398,5.33252616772775e-05,0.0546350634172257
"Gm807",99.7235653114426,0.819816798161768,0.277744664483584,2.95777778896903,0.00309865409871289,0.396681444812236
"Smn1",2246.29865861259,-0.449964218676128,0.220556714400867,-2.04026046420217,0.0413243903431485,0.9327517320677
"3830408C21Rik",156.761348984694,0.621657712511931,0.263622437874654,2.35818878988343,0.0183643507862561,0.743325438121226
"Elovl7",322.212375476487,0.606960769528375,0.263952075108389,2.30080235739188,0.0214028051496931,0.797400420042999
"Il31ra",2321.32881429937,-0.578152372375535,0.275548405378084,-2.10272658735887,0.0354896765504803,0.91331596183991
"Ccno",596.92240163238,-0.687603427918548,0.280657066407679,-2.46327116344007,0.0137675748684154,0.696728848147494
"Fam228b",348.537554880453,0.833597903544302,0.253560364655911,3.28849710526988,0.00100723820270514,0.232713888970757
"Klhl29",581.145728610673,0.315382585230934,0.178661130892929,2.5411986023646,0.0110473147743761,0.628814691306764
"Gm9144",1105.05606057893,-0.530583258294367,0.224816623999887,-2.36022616204001,0.0182637967177791,0.742924118100628
"Hs1bp3",2045.47691621037,0.486724056116712,0.211330029594743,2.30316817847313,0.0212693824897117,0.797400420042999
"Matn3",273.840254358311,0.810957086251471,0.240168634735031,3.37484131837642,0.000738582644380215,0.21271723542813
"Gm36235",134.565965273455,0.59064812479131,0.280752971678339,2.1103807848958,0.0348255702043281,0.909069382738139
"Greb1",138.329719294759,0.563056572324623,0.281674191245097,2.00656408603916,0.0447960985857893,0.940787626548445
"AC127242.1",1018.16896226351,0.6022097779612,0.28187372910169,2.15630528944802,0.0310598345220779,0.901174986407827
"Gm40853",334.536528565651,0.742926358697857,0.26587410301321,2.79742723064742,0.00515113693287014,0.488107443586938
"Gm9265",1248.16244236286,0.67424581973232,0.282156473445239,2.40994887996587,0.0159547558690299,0.721824698752465
"Gm4012",163.421408644844,0.588050248307394,0.271800380831058,2.16513094591076,0.0303776587003112,0.892248161580165
"Gm48693",289.115049842831,0.548509216795434,0.269258922122251,2.03868631322489,0.0414813446095018,0.9327517320677
"AC163634.1",91.6074486936582,0.590052371653711,0.278343826349717,2.12228158431425,0.0338140989979212,0.903834680496197
"3110053B16Rik",145.82914206245,0.5706355102202,0.266489538287093,2.14142866022727,0.032239485769192,0.903834680496197
"Iah1",689.880928548995,0.530346481861417,0.246088468271925,2.15546240210248,0.0311256677366035,0.90148952509919
"Gm9292",26.942502921949,0.604098696514934,0.27324331922098,2.24619263594659,0.0246916717257673,NA
"Rsad2",81.0994277311645,-0.588404987174138,0.282100263162988,-2.09848320784354,0.0358624817485316,0.917840142330611
"Gm7172",1177.23495884791,-0.424214320644621,0.213278920062806,-1.98905632923499,0.0466949858526139,0.944668086521791
"Nubpl",685.492252107893,0.61029559186906,0.224636037939017,2.71663041427529,0.00659502068890207,0.545754095720173
"Atp5s",747.587623100709,0.791886411723191,0.222523814198927,3.55826001470256,0.000373319663347007,0.161048137927565
"Atl1",242.308021009037,0.519903478363352,0.255271406566505,2.0365956026879,0.0416905838192415,0.9327517320677
"2700049A03Rik",1795.86814419841,0.476037055826253,0.215747158476896,2.20649103103397,0.027349637533623,0.863858589766248
"4930404H11Rik",60.2626642741916,0.721570895604828,0.277772116777675,2.65114462709235,0.00802194825490178,0.571598365747452
"Lrrc9",191.914848304361,0.525562800562396,0.255595079871348,2.05593954323586,0.0397883439535767,0.926491935271281
"Gm4756",359.754232149037,0.607306031437438,0.237943455519502,2.55190598897724,0.0107135422583455,0.621685834543932
"Zfyve26",1979.83473201768,0.559791051986637,0.208306883986559,2.68734208263741,0.0072023149552806,0.556922401235447
"Rad51b",932.400805216202,0.470751552241346,0.22050167246962,2.13486596788096,0.0327719598942291,0.903834680496197
"Exd2",1038.98589310536,0.469593327827857,0.218194358862471,2.15212447410972,0.0313875520309662,0.902611069813084
"Map3k9",869.574863829465,0.554948755764622,0.215371734653082,2.5765270244167,0.00997984039367852,0.603688278869269
"Ltbp2",97.1347119167312,0.820426268560092,0.27101689350092,3.02624326139295,0.00247613003199784,0.354616520120922
"Ift43",391.620668934609,0.68784786156059,0.249516559858493,2.75705270110257,0.00583249503652084,0.516822114236141
"Angel1",867.891778165584,0.640039898186643,0.221292753554573,2.89213890853535,0.00382628733351789,0.429837522745619
"Gstz1",924.955810790178,0.643844209502125,0.226041321764344,2.84836287231811,0.00439447867253937,0.456736258239544
"Spata7",682.732291880158,0.476989529525588,0.219696067568729,2.17096688913826,0.0299336753662509,0.892248161580165
"Eml5",1824.89135120453,0.657855839614269,0.228679988812866,2.87714510456263,0.00401291019521835,0.440251319272192
