"","P02004.LIF14","P02005.LIF16","P02006.LIF17","P02007.LIF25"
"Khnyn",1329.09757552905,685.466750734752,1327.33540159641,1076.21329921615
"Sdr39u1",90.3786351359754,44.4685708546279,126.024331162501,59.4749454829979
"Cma2",46.7842346586226,79.1757481070204,67.9987398358816,46.2582909312206
"Gm5801",1027.12660636885,1336.22632421711,1136.03228019146,1043.17166283671
"Ctsg",1.06327806042324,1.08459928913727,1.81329972895684,0.94404675369838
"Gm9547",9.56950254380916,6.50759573482359,6.34654905134895,12.2726077980789
"Gm4022",63.7966836253944,85.683343841844,77.0652384806658,71.7475532810768
"Gm4819",1.06327806042324,2.16919857827453,2.71994959343526,7.55237402958704
"Gm48200",25.5186734501578,31.4533793849807,30.8260953922663,36.8178233942368
"Atp12a",42.5311224169296,5.42299644568633,52.5856921397484,12.2726077980789
"Rnf17",6317.99823503489,4599.78558523114,5861.49137385299,6054.17183146771
"Cenpj",760.243813202616,599.783406892908,731.666440634086,817.544488702797
"Parp4",564.60065008474,254.880832947257,475.084528986693,377.618701479352
"Gm4032",2.12655612084648,4.33839715654906,3.62659945791368,6.60832727588866
"Mphosph8",3932.00226744514,4514.1022413893,4516.92962483149,5317.81536358297
"Gm16973",83.998966773436,119.305921805099,75.2519387517089,142.551059808455
