"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Gm16070",12.4669497310128,0.0389390746316276,0.465020436239184,0.0835510993859183,0.933413347955935,NA
"Crispld1",6.31881325511125,-0.192951416182788,0.387462125301514,-0.500348359323325,0.616829808340005,NA
"Gm28153",21.1126012034649,-0.00438396801094209,0.468692613277024,-0.0093454939658939,0.992543483191559,0.999723898003346
"Gm7690",517.709963706318,0.232601248619464,0.381409403779214,0.609937403272949,0.541903274267524,0.975989988222173
"Gm28756",3.58213199189068,-0.0444972148271084,0.380790141273575,-0.116702253826187,0.907096004187472,NA
"Crisp4",3.81374800089283,0.350469536649417,0.381048747212197,0.955029201748384,0.339562929726934,NA
"Defb44-ps",0.883131070757291,-0.0773359383640472,0.224490897162011,-0.327418934758952,0.74335104714318,NA
"Defb41",21.4711346595864,-0.0156722019311253,0.468766853652537,-0.0334742949726269,0.973296363981218,0.999723898003346
"Gm5252",218.708320796432,-0.168547776368865,0.418101656566027,-0.402973084359128,0.68696802518822,0.989473864914546
"Gm15825",1.95816738880906,-0.259146200442903,0.301099488022799,-0.941181946252934,0.346611626914972,NA
"Tfap2d",265.042588472829,-0.253368240915894,0.397970390586191,-0.636462970706812,0.524474708746646,0.973667998624707
"Gm4849",4230.39547483398,-0.0935455623528685,0.320175186131256,-0.292167153906331,0.770158823883517,0.995679742705745
"Pkhd1",198.09337008377,-0.156124474580962,0.425407512901161,-0.366835932103575,0.713741403344631,0.992455711135114
"Il17f",193.811971898368,-1.00880877137745,0.397131082281595,-2.53869561789517,0.011126658033792,0.39343814744534
"Mcm3",12636.6601512262,0.172770490355766,0.327862590062024,0.526964423103779,0.598218294570631,0.982285363439666
"Gm20587",151.702900703007,0.25691869723426,0.381002618428921,0.674460080497777,0.500018856858757,0.970257034675829
"Gm28065",2.97656328473202,-0.234357329337237,0.361796938286371,-0.665043528297996,0.506022652543502,NA
"6720483E21Rik",13.9726678900776,0.27118448392498,0.465548223547046,0.585100189228967,0.558480351633763,NA
"Paqr8",326.034016928994,-0.106960138670787,0.401704893344099,-0.266207869409662,0.790079122723719,0.99745739416276
"Efhc1",165.361958049045,0.0963769028584707,0.438302033256052,0.220009186995348,0.82586399980976,0.999414244119403
"Tram2",600.644067620386,0.252825954447265,0.343370980166074,0.736351585276804,0.46151676037024,0.960206169618854
"Gm2693",9.84175931768588,-0.0381261998025519,0.437617636764342,-0.0866199975953345,0.930973569861575,NA
"Tmem14a",81.3079786451485,0.206977828366904,0.40804181669988,0.507261373516215,0.611971437129587,0.983946126748462
"Gm38224",4.13018485509924,0.17769865450349,0.391224277409811,0.455927654512824,0.648442002479053,NA
"Gsta3",2.77535693612708,-0.202136282614467,0.355291546021902,-0.581682102806723,0.560780828835495,NA
"Gm28836",1.69101951676485,-0.0820829168288452,0.272397502294565,-0.308786230246342,0.757484144299622,NA
"Gm7094",12.4208828601579,0.0768592637298354,0.459430023489219,0.167652327561518,0.866856802321232,NA
"Gm4956",2.16978822896842,-0.33278013086813,0.290738092423652,-1.48402697018338,0.137801765725843,NA
"Kcnq5",66.7463138309126,-0.00734037549772514,0.424836623793522,-0.0172690481504764,0.986221977918056,0.999723898003346
"Rims1",465.562791052644,-0.260330112776168,0.392818191665471,-0.6627810613767,0.507470784668765,0.970257034675829
"Gm29506",3.19045251293455,0.175554814719427,0.368605390627023,0.483462317971316,0.628767509245659,NA
"Gm27028",4.80654813164899,0.295980908494543,0.390287797369248,0.781460569829067,0.434531658904558,NA
"Ogfrl1",576.852870553581,0.253942325119731,0.355802589011429,0.713782817993496,0.475361485875993,0.964640624252065
"B3gat2",40.98123219086,0.161115362800363,0.463329589080941,0.347600283389278,0.728140393423884,0.994270414586139
"Smap1",740.063002596462,0.0917070041327758,0.365783176632546,0.250735336089522,0.80201873891,0.997634555549222
"Sdhaf4",249.785934981396,-0.306249639481748,0.372563914391551,-0.821850638167011,0.411161909532636,0.947297786720671
"Fam135a",1987.82119433617,0.00369902278742486,0.33834196855371,0.0109352485674476,0.991275107886446,0.999723898003346
"Col9a1",6.44457816126519,-0.245453786732939,0.433426599604466,-0.571180275659008,0.567877447151417,NA
"Col19a1",19.7293548929947,0.130922903530299,0.469946611944492,0.278561867888275,0.780581079739237,0.99653056186741
"Tubb4b-ps2",958.832922783029,-0.198861518965808,0.435715234360653,-0.456384279292219,0.648113668437538,0.984963619072524
"Gm28439",27677.0671095397,-0.19410886567422,0.337200547955184,-0.575648221415017,0.564852980145884,0.979814270221324
"Gm10222",5938.37193913434,-0.162756100078862,0.354747903111638,-0.45878940788703,0.646385401788978,0.984963619072524
"Gm28438",7352.9591879382,0.0531419913807827,0.3432046409598,0.154842385945192,0.876945575015092,0.999723898003346
"Gm28437",57809.4093300287,-0.156593926636727,0.333322124168286,-0.469796102589212,0.638500699182219,0.984898445204315
"Gm10925",74484.1545030651,-0.174234488168204,0.36333374899436,-0.479545099396974,0.631550892261627,0.984872235042316
"Gm28661",65221.7534035481,0.057916523115557,0.333512439935858,0.173659411499686,0.862133137687226,0.999723898003346
"Gm29216",99272.3074681893,-0.523963298557561,0.322124116213904,-1.62664333914841,0.103812869092404,0.747802065455072
"Lmbrd1",645.155004513898,0.0746742038263389,0.378678579695868,0.197218737674658,0.843656368029101,0.999723898003346
"Adgrb3",197.82385468367,-0.323346408459449,0.445526857983604,-0.725517180585592,0.468134808775883,0.962251796980886
"Gm19028",3751.24725483398,-0.336236407502271,0.354431681514102,-0.948669611554903,0.342788674247819,0.926468495202478
"Gm7846",657.844832176325,0.696905738534905,0.338150731744541,2.06106636641284,0.0392967090043365,0.589880498578942
"Gm5697",717.350073483051,-0.155566357502531,0.33406769534282,-0.465663838176102,0.64145614045232,0.984898445204315
"Gm5525",4457.78359848143,-0.024127933204885,0.32153842167859,-0.0750370382341974,0.940185242698812,0.999723898003346
"Gm7858",1.28749342931102,0.162663297906045,0.257591772424942,0.696766173782557,0.485949138364122,NA
"Gm6473",542.651155864162,0.336385189424398,0.344508328957798,0.976480695341559,0.328826309809912,0.921276278935805
"Phf3",8797.73829427374,-0.245994682515401,0.324497200825013,-0.758079919356426,0.44840314022955,0.957247537167961
"Ptp4a1",2513.48861637843,0.376938070540115,0.373609464434912,1.00899934990445,0.312974945963024,0.91648738766755
"AC153137.1",45.7083801753395,-0.442918466508876,0.469280842694575,-0.943318484789059,0.345518023745449,0.92804770998406
"Gm9458",15.3229510705124,-0.307564180520986,0.46460920011062,-0.661372559566918,0.508373419089412,NA
"4931428L18Rik",133.782366317582,-0.36250933550427,0.424917797691037,-0.85259025380938,0.393886569218266,0.941241579943507
"Gm6489",178.492619820891,-0.556623820198096,0.410874816137041,-1.35408503233067,0.175709250849706,0.822420555652347
"Gm19680",719.096787758508,-0.0253410756930544,0.343548230284118,-0.0737624661477889,0.941199393306319,0.999723898003346
"Gm7910",145.17548806708,0.547531374576062,0.38113840656933,1.43656484634359,0.150841678296985,0.799774052577326
"Khdrbs2",48.8656634396201,-0.110449865014779,0.439053149376573,-0.251577700333,0.801367496892862,0.997634555549222
"Gm37724",5.37796752270259,-0.156549529355255,0.417257938055143,-0.375309359000007,0.707430406563098,NA
"Gm7114",408.561337879223,-0.0848014429650568,0.343791764297568,-0.246666861042715,0.805166055236849,0.997634555549222
"Gm4785",202.065744083706,0.421589144084506,0.366190498465736,1.15141325577612,0.249562262981183,0.875901529158864
"Gm7933",371.182077460732,-0.0317721032768946,0.351774543231596,-0.0903162920007448,0.928035873916463,0.999723898003346
"Prim2",1852.05432124776,-0.121176465338462,0.32587157489901,-0.371853841805784,0.710001673511906,0.99215977417071
"1700001G17Rik",2.78465803743754,-0.113005079858741,0.354456360066796,-0.319842194639578,0.749087959670917,NA
"Rab23",1524.60224700038,0.196451144524365,0.334271231329153,0.587707314463698,0.556728765125997,0.979814270221324
"Bag2",134.343449518524,-0.45611446754424,0.427460239293869,-1.06636954528498,0.286256623010746,0.897245681963481
"Zfp451",3685.36629388081,0.278172928413157,0.337907250749797,0.823245569482757,0.410368359662265,0.946649191219648
"Gm15455",793.84008597801,-0.312583697720097,0.39071692339959,-0.799967375222246,0.423729699658517,0.952281914583767
"Bend6",80.8015549471368,-0.480414446894697,0.418727853404862,-1.14632145862079,0.251662167202218,0.876676771542413
"Dst",17622.3256972157,-0.209370734826977,0.324191293214413,-0.645825129874538,0.518392611404364,0.972859061999204
"Gm37385",1.67074722877799,-0.00262345093047944,0.274878244403444,-0.00951478787232636,0.99240841220344,NA
"Gm3052",6.65417103863789,-0.0727195501803187,0.420189402733977,-0.172045706073589,0.863401596436247,NA
"Gm37233",17.8285338691314,-0.378806201757832,0.445959579630409,-0.855031911142141,0.392533481822418,NA
"Ccdc115",676.779682210619,0.0345919664068598,0.33439002611012,0.103450144907316,0.917605715716524,0.999723898003346
"Gm28306",2.49636245558518,-0.00899967826923335,0.316433179796429,-0.0281478162364073,0.977544257322972,NA
"Imp4",1811.25373297824,-0.358359984641575,0.403839248589104,-0.887429045760294,0.374847951364363,0.935163382792373
"Ptpn18",71.1006867878671,-0.170885825245303,0.436714939048622,-0.391647530891895,0.695318663226361,0.990227075910193
"4930568A12Rik",8.92881443237476,-0.555878378333253,0.444585730919495,-1.26953020837679,0.204252023458217,NA
"Prss39",7.23978372767516,-0.610356647330693,0.439433193509964,-1.43045746364369,0.152585765784765,NA
"Cfc1",2.55248533331341,-0.364437938433769,0.30110465848369,-1.61387336709869,0.1065548965808,NA
"Prss40",6.27779028545834,-0.517138030467914,0.415537358110594,-1.30740136520586,0.191076433937746,NA
"Amer3",2.42847127080205,-0.147989244144578,0.315217255754844,-0.476990347611625,0.633368994989764,NA
"AA619741",8.92210044580678,-0.108824961768448,0.45147070954893,-0.241246652832819,0.809363954716503,NA
"Arhgef4",402.617994833677,0.604911794706683,0.430568445442202,1.40620674507318,0.159662741840202,0.807072587220506
"Fam168b",4499.86543279792,0.33156038651131,0.349636811812827,0.948337664047081,0.34295758254018,0.926481748192613
"Plekhb2",1073.78984453784,0.830308331496698,0.425186669966031,1.95531465727501,0.0505459422259855,0.627375064481572
"Gm19430",22.8980222427224,-0.0271240053216262,0.467338647209268,-0.0579788526440118,0.953765473330716,0.999723898003346
"Gm37670",218.844108768992,0.157930003979248,0.359862552331321,0.438867787956262,0.660757338388263,0.986408466610794
"Gm8009",123.094927577152,0.332053589603609,0.387012715306181,0.858125035685805,0.390823424383706,0.938918208435573
"Gm38027",168.310444882316,0.324922172652209,0.37068362076385,0.876542976221583,0.380734923735095,0.93664366214643
"1110002O04Rik",1.73863841356111,0.180709715225541,0.304309463318429,0.617570501696974,0.53685849437333,NA
"Gm37146",9.25492068459723,0.482966549672204,0.453072354763138,1.08068106516075,0.279839008631782,NA
"Gm33222",84.9696966562068,-0.636061164331621,0.408314454357388,-1.55670990970953,0.119539374803772,0.771912283670651
"4930535G08Rik",24.326856423108,-0.507001699555188,0.468336535565304,-1.08598147794513,0.277487186906744,0.895614377081178
"Gm38049",2.85059956087681,-0.202449624256965,0.32878676497903,-0.634270440643016,0.525904343879482,NA
"Hs6st1",3306.76346296322,-0.360760436298161,0.349622506214194,-1.03187699318693,0.302129745001759,0.909933908456154
"Gm33280",8.04846929406121,-0.0176306784974676,0.442098864344027,-0.0397308842333849,0.968307679051829,NA
"Uggt1",4926.37080629338,0.351720099047892,0.345946751574259,1.01672905209894,0.309282341214643,0.914411376667951
"Neurl3",24.4659006619634,-0.332811240458359,0.468927732757935,-0.710286541695722,0.477526463856671,0.965243379076131
"Arid5a",194.817645848867,-0.346278103565022,0.402289473371685,-0.8604196499205,0.389557757897087,0.938918208435573
"4930403P22Rik",2.91149718311405,0.050135553303733,0.350223958253368,0.144389146378176,0.88519318693668,NA
"Kansl3",3196.64015549788,0.537270552326083,0.391219196681191,1.37363471633105,0.169555113545081,0.817272081966471
"Fer1l5",68.2449368305851,-0.610903298452243,0.421931009718498,-1.44657625885379,0.148015639496508,0.799774052577326
"Lman2l",883.84070821566,-0.14066368875489,0.337943951779855,-0.416240819942582,0.677233792579572,0.988104037860727
"Cnnm4",379.843698134892,-0.164381985796407,0.346990008624633,-0.473747523104724,0.635679960038448,0.984898445204315
"Cnnm3",982.520434707717,0.0262203380685777,0.37133256565416,0.0706113181069513,0.943707102352942,0.999723898003346
"Gm42417",10.0193587131893,-0.0951471572105579,0.458194626856931,-0.207889501090277,0.835315247005778,NA
"Ankrd39",80.8695556912174,0.227926433197236,0.409782264354269,0.556298611600778,0.578006736140362,0.981189543293278
"Sema4c",262.467600538855,0.297077497343446,0.364674158283265,0.81464393237401,0.415276155490389,0.949433202200405
"D430040D24Rik",8.33585030337088,0.0120498092307936,0.423826847573705,0.0282787198476884,0.977439852913277,NA
"Fam178b",1440.42693257801,0.102149162627114,0.369633300815198,0.276367384586274,0.782265904862215,0.996626817680489
"Cox5b",1424.57010882693,0.105612242619674,0.332857599881268,0.317290587326929,0.751023118896393,0.994715987219144
"Actr1b",2966.69838885984,-0.0379349637628195,0.3269276202267,-0.116032476537651,0.907626803070976,0.999723898003346
"4933424G06Rik",38.1464152550561,0.00377106104580049,0.448089387300136,0.00842156301374982,0.993280644319429,0.999723898003346
"Zap70",239.345183647841,0.915636265107243,0.431869509584696,2.12395776439302,0.0336736754492642,0.553892358910078
"Tmem131",10927.3313217405,0.481842635927296,0.352196056803842,1.36820394222571,0.171248247984499,0.819686908503584
"Rpl12-ps1",1162.81080182135,0.220652878008146,0.381221916339584,0.578855462121634,0.562686704303149,0.979814270221324
"Vwa3b",1234.32794410889,0.374791350219311,0.337752547596864,1.10971461499433,0.267122023021494,0.888343812111973
"Cnga3",1107.2698772137,-0.246757666671408,0.35612704979729,-0.692920842042207,0.488359229243497,0.968021051874599
"Inpp4a",1130.44416729765,0.658672261258957,0.42805464781842,1.54016476571684,0.12352019603926,0.779298890975682
"Coa5",3575.16126657393,0.114586220885215,0.328658986294131,0.348653143800181,0.727349725198766,0.994270414586139
"Unc50",877.692445884844,0.0422733214558784,0.350236467211007,0.120707284208916,0.903922889223079,0.999723898003346
"Mgat4a",553.350148663617,-0.0884745793856709,0.345019560791869,-0.256418747792585,0.797627513019303,0.997634555549222
"2010300C02Rik",71.0627898536032,-0.459530185452562,0.416205083622845,-1.10398091233798,0.269601417775601,0.889249342331822
"Tsga10",227.094036537475,0.27239397480141,0.412803001005378,0.660128401208828,0.50917143423368,0.970597659882895
"Gm26805",3.94730113313731,-0.123724124070221,0.380912862825674,-0.324789124834387,0.745340675850837,NA
"Lipt1",19.7543132047628,-0.0625576015528605,0.47046287735639,-0.132621712240171,0.894492560217485,0.999723898003346
"Mitd1",786.867752494386,0.429773775083586,0.392938276594924,1.09398122189746,0.273963214026089,0.892989969115115
"Mrpl30",1243.7470022771,0.0813641787328208,0.344502500014677,0.236186819898002,0.813287706435238,0.997875531958606
"Gm15457",8.45287080333635,-0.0787447566658628,0.45019863737766,-0.174847438906564,0.861199511592105,NA
"Txndc9",1718.54819393326,-0.517033780632266,0.348353921321325,-1.48422039809668,0.137750460018705,0.791809126294508
"Eif5b",6713.61993984873,0.0722595285681265,0.32052834662385,0.225441292156226,0.821635991800826,0.999342013191872
"Rev1",3982.20382668849,0.763682131003137,0.406323435428562,1.88069474340483,0.0600134551514389,0.664674976464542
"Gm5099",2.21852051600864,-0.273114322420367,0.301964356456675,-1.01075576811988,0.312133338072695,NA
"Aff3",722.161572068639,-0.698077696752321,0.426299484293985,-1.63854874336091,0.10130727467661,0.745576010260447
"Lonrf2",18.5789456219102,-0.537961103938566,0.461965842530666,-1.17108311979716,0.241565368249805,NA
"Chst10",274.868356324134,-1.55002584798583,0.420056801982867,-3.69500271354878,0.000219884438987069,0.0504085076377856
"Gm6621",6.82866823183205,-0.00138971580686055,0.432738670837986,-0.00320852650028179,0.99743997063493,NA
"Pdcl3",1781.15415193552,-0.140323837315256,0.324453230173563,-0.432492832109809,0.665383260719919,0.986496640358229
"Npas2",57.9828619053317,0.186285038597613,0.45036895393384,0.414088320629113,0.678809425925335,0.988904061186605
"Rpl31",2855.34686644467,0.234319989046862,0.334772912571079,0.699953410071924,0.483956400697184,0.967684002215181
"Tbc1d8",1104.13114353208,0.899290376634824,0.397389562499604,2.26454060237457,0.0235408854543583,0.496865682248838
"Cnot11",1522.32713458384,-0.084992468210419,0.340617470629282,-0.249516522740407,0.802961261699406,0.997634555549222
"Gm15832",195.439326548317,0.676213839858898,0.413800352064041,1.63533396704156,0.1019790567085,0.745857910614764
"Rnf149",1351.91409809863,0.113544135271015,0.328091714993419,0.346080971380432,0.729281863485002,0.994270414586139
"Gm5100",9.58264745217936,0.369868866161578,0.447801528662493,0.836108003501978,0.403094146247538,NA
"Creg2",9.68490753975428,-0.655001167023231,0.443216831868703,-1.51827532342216,0.12894500579259,NA
