"","gene1","gene2","correlation","pvalue"
"1095","Stip1","Bag1",0.178147670749066,0.0402137202094607
"5616","Stip1","Thoc3",0.178120475541929,0.0402446916522702
"21692","Stip1","Gm5156.2",0.178118301636655,0.0402471682816557
"12020","Stip1","Cpne9",0.178068080821594,0.0403044181046843
"1180","Stip1","Dhrs4",0.17801987002524,0.0403594407867249
"637","Stip1","Zcchc8",0.17794224242415,0.0404481689865866
"1723","Stip1","Hdlbp",0.177919966369107,0.0404736606421942
"4126","Stip1","Rab40b",0.177884567827987,0.040514196742373
"11558","Stip1","Dpy30",0.177823020085856,0.0405847582067355
"997","Stip1","Hgs",0.177716533221369,0.0407070833799968
"10437","Stip1","Aldh3a1",0.177606806284416,0.0408334535336652
"3063","Stip1","Mga",0.177581061786749,0.0408631504681563
"2696","Stip1","BC048679",0.177540933153054,0.0409094759473986
"1817","Stip1","Grlf1",0.17751789515862,0.0409360914447689
"4660","Stip1","Eapp",0.177515107669728,0.040939312778069
"3409","Stip1","Lrrc51",0.177470210120977,0.0409912274337919
"12844","Stip1","Nktr",0.177463352110626,0.0409991621453405
"9186","Stip1","Ndufa4l2",0.177440390994615,0.0410257374990795
"12232","Stip1","Cd59a",0.177374950654422,0.0411015577624901
"12716","Stip1","Rabep1",0.177370024276391,0.0411072702920357
"15440","Stip1","1110006O24Rik",0.17734759472755,0.0411332875542977
"12367","Stip1","Ubl4",0.177319314499434,0.041166110992045
"6511","Stip1","Spata22",0.177314652895106,0.0411715235866576
"15561","Stip1","Polk",0.177309686583295,0.041177290633109
"17445","Stip1","Angptl4",0.177271468623648,0.0412216932343453
"22506","Stip1","Klrd1",0.177252099061365,0.0412442125902266
"5059","Stip1","Bard1",0.177209558899028,0.0412937066028339
"4499","Stip1","Acox1",0.177184367186906,0.0413230397274997
"6806","Stip1","BC037032",0.177159736803242,0.0413517361076077
"20843","Stip1","Ddx39",0.177133545363368,0.0413822695446672
"4092","Stip1","Polr1c",0.177126714197344,0.0413902362787599
"19791","Stip1","Colec12",0.176980273055681,0.0415613298542488
"18591","Stip1","Pdia2",0.176932007497594,0.0416178501487842
"13107","Stip1","Aebp2",0.176931780894147,0.0416181156592841
"11694","Stip1","0610012H03Rik",0.176923219106022,0.0416281485164704
"14851","Stip1","Nob1",0.176898238310988,0.0416574330302465
"15062","Stip1","Fdft1",0.176882548976273,0.0416758341533951
"7610","Stip1","Slc5a2",0.17679537687454,0.0417781972560743
"6133","Stip1","Cphx.2",0.176764447959265,0.0418145665079995
"14056","Stip1","Csnk1e",0.176763315954565,0.0418158981325091
"316","Stip1","Egfl7",0.176686965775457,0.0419057939809055
"6783","Stip1","Dock9",0.176640152700251,0.0419609923148119
"468","Stip1","Hddc3",0.176639208696043,0.0419621060364135
"20105","Stip1","B430319G15Rik",0.176634196345597,0.0419680199443868
"8556","Stip1","Eme2",0.176612994840424,0.0419930426178401
"7515","Stip1","Sumf2",0.176571350486544,0.0420422289081511
"16560","Stip1","Fes",0.1765191892323,0.042103904719347
"4785","Stip1","Adnp2",0.176495834512469,0.0421315440114875
"19305","Stip1","Nkain1",0.176479102173483,0.0421513553341763
"19362","Stip1","Fam86",0.176414244594998,0.0422282212585598
"10152","Stip1","Ptar1",0.176273057306172,0.0423959546933584
"10052","Stip1","Pcna",0.176260882729673,0.0424104443955236
"16101","Stip1","Phf10",0.1762563067686,0.0424158915949242
"12968","Stip1","Tmem199",0.176210156526012,0.0424708613016211
"17433","Stip1","Gprc2a-rs5",0.176106126211595,0.0425949906242626
"9610","Stip1","Med1",0.176099098353768,0.0426033872121643
"7621","Stip1","Aaas",0.176098237773369,0.0426044154923798
"14532","Stip1","AI507597",0.176097149779562,0.0426057155313557
"9546","Stip1","1700086O06Rik",0.176026133694114,0.042690644086815
"12933","Stip1","Anks3",0.175957219512266,0.0427731941954729
"14247","Stip1","Sass6",0.175919886377192,0.0428179700541208
"128","Stip1","Btnl3",0.17586127438245,0.0428883459387418
"22786","Stip1","Cep57l1",0.175754699962381,0.043016558346425
"15417","Stip1","Cdkn1b",0.175633801811994,0.0431623901782772
"14684","Stip1","Kif22",0.175560627021464,0.0432508567844145
"21458","Stip1","Gm14325",0.175518366553734,0.0433020176543768
"13333","Stip1","Zfp467",0.17542742023277,0.043412289463273
"7011","Stip1","Hcfc2",0.175128489054835,0.0437763949837541
"22015","Stip1","Agap2",0.1751065659697,0.0438031978705675
"6398","Stip1","Ap1s3",0.175105845838856,0.0438040785257491
"1439","Stip1","Atp4a",0.174969517771937,0.0439710619048464
"18139","Stip1","Melk",0.174950538751546,0.0439943506992205
"13440","Stip1","Gtf2h3",0.174868557768492,0.0440950662961441
"5781","Stip1","Cept1",0.17483481507558,0.0441365758528035
"485","Stip1","Gpi1",0.174780626492438,0.0442033057368033
"1042","Stip1","Dhx38",0.174774979504748,0.0442102644926607
"6488","Stip1","Mir3077",0.174773784969699,0.0442117366295848
"19209","Stip1","Tmco7",0.174769805044421,0.0442166417577383
"3590","Stip1","1810074P20Rik",0.17469589455914,0.0443078165599555
"15797","Stip1","Prkdc",0.174645968587963,0.0443694931535234
"13244","Stip1","Srp14",0.174578653991976,0.0444527643312786
"13926","Stip1","Pebp1",0.174531502137005,0.0445111708900814
"20831","Stip1","Ogdhl",0.174520943441156,0.044524258614069
"482","Stip1","Ddx52",0.174502789000091,0.0445467689257759
"499","Stip1","Haus8",0.174480786785727,0.0445740629438994
"18046","Stip1","Zfp574",0.174414533534681,0.0446563351558313
"6899","Stip1","Dmrt1",0.174407692247479,0.0446648377632453
"11977","Stip1","Crmp1",0.174236359481347,0.0448782171661255
"14349","Stip1","Aco2",0.174201055968998,0.0449222899116339
"16553","Stip1","Ddhd2",0.174126860672964,0.0450150325838937
"4893","Stip1","1700020O03Rik",0.174101372382305,0.0450469292557768
"8846","Stip1","Gm14151",0.173998320084532,0.0451760835388308
"15322","Stip1","Hadhb",0.173909727291849,0.0452873624263294
"659","Stip1","Elp2",0.173856460352817,0.0453543793916227
"20674","Stip1","Nhej1",0.173736527374894,0.0455055736896925
"19601","Stip1","Gtf3c2",0.173687594045712,0.045567382298348
"17806","Stip1","Fam49b",0.173632729868092,0.0456367654135829
"9392","Stip1","Ppp2r2c",0.1735772753094,0.045706984540081
"156","Stip1","Nup43",0.173550353729371,0.0457411063210744
"11096","Stip1","Csnk1g3",0.173530304197055,0.0457665318990384
"22498","Stip1","LOC100503167",0.173527413499197,0.0457701986740343
"13276","Stip1","Coq3",0.173488345707177,0.0458197791524105
"13499","Stip1","Tmem70",0.17327550708555,0.046090676311192
"588","Stip1","Pus1",0.173263473958435,0.0461060315936718
"9483","Stip1","Il10rb",0.173236628814664,0.0461403036034853
"351","Stip1","Stmn2",0.173224840445055,0.0461553599936807
"14788","Stip1","2410089E03Rik",0.173216161782768,0.0461664472041558
"19774","Stip1","Hnrpdl",0.173155403150108,0.0462441299973596
"8976","Stip1","Chek1",0.173069451306708,0.0463542092920659
"14243","Stip1","Wdr61",0.172983698716825,0.0464642506189447
"6802","Stip1","Gpkow",0.172926639818452,0.046537591363431
"20486","Stip1","Reg1",0.172834370955932,0.0466563930863442
"12560","Stip1","Nkain4",0.172823027301389,0.0466710161257149
"2760","Stip1","BC031781",0.172659350070485,0.0468824362340397
"14781","Stip1","Ltn1",0.172658623877588,0.0468833760214264
"7044","Stip1","Hs6st2",0.172594410476442,0.0469665384220745
"6997","Stip1","Optn",0.172583048273924,0.0469812663102372
"2728","Stip1","Slco2b1",0.172524473515671,0.0470572528969987
"7168","Stip1","Wdr24",0.172496422572008,0.0470936783862321
"16273","Stip1","Abcg5",0.17245555371635,0.047146790504855
"11969","Stip1","Sumo1",0.172371426454228,0.0472562769216948
"9309","Stip1","Coro1a",0.172315174891729,0.0473296026948814
"21370","Stip1","Cdt1",0.172253092060087,0.0474106394875197
"12120","Stip1","Atp1a3",0.172226760748929,0.0474450445911915
"19003","Stip1","Galnt4",0.172216317184068,0.0474586961421663
"8223","Stip1","Lhx1",0.172210816295805,0.0474658880699719
"15581","Stip1","Dhx37",0.172204233260644,0.0474744960003287
"21247","Stip1","Rnf112",0.172111471179726,0.047595929052426
"15915","Stip1","Grn",0.172093305230584,0.0476197399440666
"4370","Stip1","Coasy",0.1720808621567,0.047636055328232
"5713","Stip1","Abl1",0.17194861578949,0.0478097442406844
"8469","Stip1","Hal",0.171883728831683,0.0478951572874612
"5540","Stip1","Wdr85",0.171839873896111,0.047952956881805
"10362","Stip1","Cds2",0.171814140570776,0.0479868996599404
"13347","Stip1","Naa15",0.171810150211853,0.0479921648110969
"1690","Stip1","Folr2",0.171775120941905,0.0480384054122305
"13679","Stip1","Zfp646",0.171690472801463,0.0481502984772009
"6896","Stip1","Pex3",0.171686663153097,0.0481553393877995
"13420","Stip1","BC048355",0.171684838133253,0.048157754401597
"6385","Stip1","Oxa1l",0.171643011775525,0.0482131299929345
"14868","Stip1","Reg4",0.171585097396215,0.0482898924471635
"16529","Stip1","Rabl5",0.171517115113466,0.0483801288259069
"20110","Stip1","Slc10a6",0.171410388904211,0.0485220743912318
"6436","Stip1","Flt3l",0.171246883091479,0.0487402070724967
"509","Stip1","Lyrm1",0.171210938957611,0.0487882690067017
"19430","Stip1","Mycl1",0.171200989564034,0.048801579574558
"19885","Stip1","2410002F23Rik",0.171119058939798,0.0489113032035442
"12451","Stip1","Tshz3",0.171096223464681,0.0489419215187118
"5909","Stip1","Dhx15",0.170883361105297,0.049228097892652
"13334","Stip1","Baz1b",0.170882918484204,0.049228694404133
"22733","Stip1","2610507B11Rik",0.170879439567257,0.0492333830787853
"19893","Stip1","F8a",0.170804402522667,0.0493346036741278
"1159","Stip1","4933403G14Rik",0.170797295198403,0.0493441999812362
"11302","Stip1","E430025E21Rik",0.170781429294117,0.0493656277056909
"4826","Stip1","Clcnka",0.170690424273962,0.0494886838174933
"17494","Stip1","Ptov1",0.170624829108205,0.0495775386209752
"4906","Stip1","2310061C15Rik",0.170617915673378,0.0495869112171046
"19541","Stip1","Thoc5",0.170605108625033,0.0496042777113268
"15590","Stip1","Fam134b",0.170542109528906,0.0496897785864045
"12544","Stip1","Mir302b",0.170534199435977,0.0497005226043982
"17271","Stip1","Cyp2b23",0.170531594281232,0.0497040615216065
"9447","Stip1","Wdr36",0.170523953589472,0.0497144420620933
"4230","Stip1","Gprc5c",0.170523733050964,0.0497147417094118
"5817","Stip1","Relb",0.170514914526899,0.0497267247308655
"9798","Stip1","Ankzf1",0.170497197327054,0.0497508069253092
"515","Stip1","Il31",0.170449039933184,0.049816313966446
"18329","Stip1","Zfp772",0.17032313679302,0.049987914050701
"2110","Stip1","4930404N11Rik",-0.170329509065088,0.0499792171884714
"1356","Stip1","G6pc3",-0.170338511087993,0.0499669333853472
"9176","Stip1","Nfib",-0.170351904444354,0.0499486619735967
"11646","Stip1","Pdzd3",-0.170438547385987,0.0498305961414658
"3353","Stip1","Ndufa4",-0.170490529654182,0.0497598724972268
"21413","Stip1","Aga",-0.170593715668957,0.0496197309192793
"14723","Stip1","Enho",-0.170609968795885,0.0495976866741627
"1329","Stip1","Kmo",-0.170623864484561,0.0495788462803992
"11879","Stip1","Ccndbp1",-0.170678969479902,0.0495041908869498
"10153","Stip1","Ndufa5",-0.170713583456485,0.0494573440909681
"19366","Stip1","Rpl13",-0.170884589219069,0.0492264428199923
"17369","Stip1","Ssbp3",-0.170970864419209,0.049110289140938
"6844","Stip1","Fam125b",-0.171078249246304,0.0489660329360374
"8761","Stip1","H2-Oa",-0.17109893102208,0.0489382903344534
"17397","Stip1","Gm12769",-0.171263049376185,0.0487186034827527
"2857","Stip1","Frem1",-0.171404126316182,0.0485304143430348
"13704","Stip1","Vamp3",-0.171479460199368,0.0484301703467074
"14027","Stip1","Ech1",-0.171510854968957,0.048388445272236
"1605","Stip1","Serbp1",-0.171512680749655,0.0483860196453826
"1307","Stip1","Ifi30",-0.171573369927419,0.0483054489372702
"19624","Stip1","Zfp668",-0.171688874065777,0.0481524138641299
"5824","Stip1","Smyd1",-0.171702688150666,0.048134138134034
"14073","Stip1","Zfp248",-0.171742178724612,0.048081924744125
"9114","Stip1","Stom",-0.171774081621459,0.04803977793857
"4965","Stip1","Spen",-0.171780059484572,0.0480318840190066
"10973","Stip1","Spn",-0.171874772752397,0.0479069564476553
"20","Stip1","AW549877",-0.171927868682567,0.0478370406339459
"21513","Stip1","Dusp8",-0.171937695202617,0.047824110540541
"12609","Stip1","Neto2",-0.172020651516546,0.047715069277297
"18189","Stip1","Defa-rs1",-0.172029637110107,0.0477032706452154
"22637","Stip1","Zfp787",-0.172089758944948,0.0476243893679253
"401","Stip1","Pip4k2a",-0.172347916960077,0.0472869108302846
"12694","Stip1","Lin7c",-0.172351916231496,0.0472816984381304
"16550","Stip1","Mras",-0.172355101368807,0.0472775474774946
"2599","Stip1","Olfr806",-0.17237434060178,0.0472524808083358
"16257","Stip1","Vmn1r37",-0.17244004861249,0.0471669535679514
"16379","Stip1","Efhd1",-0.172456578957936,0.0471454575183868
"15632","Stip1","2310036O22Rik",-0.172567234689347,0.0470017705508323
"12044","Stip1","Nnt",-0.172590529250257,0.04697156890438
"239","Stip1","Zfp46",-0.172642779382325,0.0469038847449661
"18661","Stip1","Gm14851",-0.172651356956274,0.0468927812189172
"10246","Stip1","Ppp6r1",-0.172764409470109,0.0467466408006136
"15674","Stip1","Ap3s1",-0.172770846580772,0.0467383311062923
"18047","Stip1","Gm15645",-0.172819769502443,0.0466752164401153
"7244","Stip1","Zic3",-0.172827355147202,0.0466654366749809
"17354","Stip1","Trp53inp2",-0.172827430999633,0.0466653388911168
"16651","Stip1","Rab32",-0.17286236437767,0.0466203232367204
"20791","Stip1","Emr1",-0.172882876763302,0.046593907519482
"22181","Stip1","Calm5",-0.172888038184583,0.0465872626358571
"5812","Stip1","Reps1",-0.172888987849798,0.0465860401098855
"8742","Stip1","Fam107b",-0.172911072829492,0.0465576171321768
"11339","Stip1","Ccr5",-0.172913280651078,0.0465547764983453
"17753","Stip1","Tbl1x",-0.17301509825495,0.0464239322146678
"18403","Stip1","5830432E09Rik",-0.173023601640096,0.0464130185006559
"7155","Stip1","Heatr7a",-0.173076872429836,0.0463446964002213
"11086","Stip1","Ccdc125",-0.17309240446056,0.046324791663199
"22719","Stip1","AI413582",-0.173152106342042,0.0462483482327135
"3153","Stip1","Alkbh5",-0.173176072210505,0.0462176914226093
"15896","Stip1","Sclt1",-0.173343304313885,0.0460042408868096
"20212","Stip1","Zfand6",-0.173358824616848,0.0459844728778481
"17526","Stip1","Glt28d2",-0.173624207110526,0.0456475514763491
"6953","Stip1","Erp29",-0.173665187980394,0.045595707152928
"7532","Stip1","Ndufb9",-0.174227817840173,0.0448888772054697
"3387","Stip1","Gdpd5",-0.174385442050441,0.0446925004749626
"12292","Stip1","Slc4a2",-0.174451176370785,0.0446108170409279
"9403","Stip1","Svs1",-0.174497053315482,0.0445538827697518
"1096","Stip1","B2m",-0.17455745902249,0.0444790104268434
"4209","Stip1","Gcnt4",-0.174568530850068,0.0444652983802914
"10525","Stip1","Il24",-0.17461508500521,0.0444076813639848
"21114","Stip1","Arglu1",-0.174639049584644,0.0443780462671745
"3345","Stip1","Prdx2",-0.174785642784897,0.0441971249501147
"17767","Stip1","Fam162a",-0.174815065744294,0.044160886190226
"6508","Stip1","Kcnj12",-0.174822922726186,0.0441512133410539
"3850","Stip1","Ddrgk1",-0.174848505900908,0.0441197297562544
"1996","Stip1","Cdc34",-0.174854197340984,0.0441127282110335
"17248","Stip1","Dedd2",-0.174885646053633,0.0440740570730588
"19158","Stip1","Cdkn2aip",-0.175011473941426,0.0439196147983315
"21517","Stip1","Zfp133-ps",-0.175061586527033,0.0438582320523791
"4944","Stip1","Hdc",-0.175226196607261,0.0436571053810974
"4627","Stip1","Mmp10",-0.175329481393835,0.043531301799703
"19425","Stip1","Gm12253",-0.175382938232717,0.0434663089318773
"22076","Stip1","Zfp187",-0.175384265056913,0.0434646968090515
"20611","Stip1","Morf4l1",-0.175419479784155,0.0434219283254903
"6476","Stip1","Parp4",-0.175426820883473,0.0434130169473842
"2897","Stip1","Aim1l",-0.17542959087621,0.0434096548434292
"16695","Stip1","Mkx",-0.175438102746717,0.043399324843603
"3197","Stip1","Olfr912",-0.175450874530191,0.0433838288675698
"6071","Stip1","2700060E02Rik",-0.175460390451781,0.0433722862255506
"7283","Stip1","Tsg101",-0.175488584110698,0.0433381028785721
"20248","Stip1","Ahcyl1",-0.175494845062023,0.0433305148542125
"22675","Stip1","Parl",-0.17551901840761,0.0433012281310774
"12757","Stip1","Cln8",-0.175593222911809,0.0432114304288896
"22722","Stip1","Ccin",-0.175615658636195,0.0431843107473319
"15420","Stip1","Cebpb",-0.175656636570113,0.0431348144552241
"6076","Stip1","1110002B05Rik",-0.175800418055328,0.0429615188632418
"16675","Stip1","Acrbp",-0.175839453425834,0.0429145712123578
"17734","Stip1","AY761184",-0.175947104854083,0.0427853214426258
"2128","Stip1","Plec",-0.175947858987678,0.0427844171543205
"13801","Stip1","Sh2d4a",-0.17601130961468,0.0427083901303049
"20512","Stip1","Fgd3",-0.176014440184241,0.0427046419828878
"14777","Stip1","Gm17019",-0.176140739378808,0.0425536564545328
"12572","Stip1","Lefty2",-0.176149058004955,0.0425437275605163
"4272","Stip1","F2r",-0.176192191982925,0.0424922750265451
"9877","Stip1","Slfn10-ps",-0.176487569212443,0.0421413292684164
"14384","Stip1","Arpp19",-0.176510002587573,0.0421147749026265
"8823","Stip1","Fam18b",-0.176673498732496,0.0419216670418703
"552","Stip1","Fam122b",-0.176685545490609,0.0419074677762191
"12166","Stip1","Csgalnact1",-0.17677380206462,0.0418035642402333
"12715","Stip1","Lmna",-0.176806334238982,0.0417653188636139
"11186","Stip1","Lysmd2",-0.176846487434909,0.0417181544582634
"2948","Stip1","Npepps",-0.176956247309276,0.0415894566278172
"3939","Stip1","Krtap2-4",-0.177014173626565,0.041521669774755
"14079","Stip1","Vat1",-0.177055053025412,0.041473887339858
"16777","Stip1","Uroc1",-0.177055871624014,0.0414729309801421
"390","Stip1","Ngb",-0.177083628748869,0.041440513560666
"11068","Stip1","Dennd1a",-0.177224316655192,0.0412765308320607
"1734","Stip1","Slc13a3",-0.177251473909923,0.0412449395726208
"11181","Stip1","Ttll8",-0.177251473909923,0.0412449395726208
"14084","Stip1","Cyp4a30b-ps",-0.177251473909923,0.0412449395726208
"22142","Stip1","Olfr119",-0.177251473909923,0.0412449395726208
"11991","Stip1","Tk2",-0.177307260687901,0.0411801079094197
"4737","Stip1","Ppt1",-0.177308052064489,0.0411791888386517
"1759","Stip1","Immp1l",-0.177411553498129,0.0410591346522488
"2737","Stip1","Pea15a",-0.17754480161673,0.0409050081829054
"11452","Stip1","Olfr1148",-0.177639804352707,0.0407954158602584
"16909","Stip1","Isoc2b",-0.177641838228591,0.0407930723337271
"22780","Stip1","BC033916",-0.177720643840406,0.0407023556430859
"18510","Stip1","Ssbp2",-0.177721120288972,0.0407018076961347
"6363","Stip1","Ccdc68",-0.177757769229939,0.0406596775398418
"22707","Stip1","Ppp3r2",-0.177778987851101,0.0406353021676766
"4002","Stip1","Rps12",-0.177782185813338,0.040631629498029
"15054","Stip1","Rpl9",-0.178118230544397,0.0402472492759236
"2981","Stip1","Mcee",-0.178155885079001,0.0402043691953102
"3730","Stip1","2010106E10Rik",-0.17832154066766,0.0400161792047482
"9238","Stip1","Ddx58",-0.178356690523925,0.0399763429969715
"19567","Stip1","Mudeng",-0.178415792652262,0.0399094360536705
"3751","Stip1","2210409E12Rik",-0.178644689173138,0.0396511977979083
"138","Stip1","Cxxc5",-0.178707098755616,0.039581031775361
"14688","Stip1","2610002J02Rik",-0.178801794644805,0.0394747657831037
"6177","Stip1","Cct6b",-0.178834457097524,0.0394381681485251
"5999","Stip1","Emb",-0.178922201687997,0.0393399930229609
"12988","Stip1","Agpat4",-0.178972686173817,0.0392836002643838
"15856","Stip1","Crip2",-0.178983725189502,0.0392712783806908
"9123","Stip1","Arfip2",-0.179031991454401,0.0392174410811174
"7108","Stip1","Mbtps2",-0.179109502934885,0.0391311126318511
"14061","Stip1","Bend5",-0.17913057090173,0.0391076757653133
"19318","Stip1","Slco2a1",-0.179134196948032,0.0391036431922152
"9726","Stip1","Sept9",-0.179241683179432,0.0389842648058083
"22265","Stip1","Pcnp",-0.179282681058859,0.0389388116555829
"8722","Stip1","Skp1a",-0.179301653032223,0.038917793048763
"10496","Stip1","Cep97",-0.179400158721808,0.0388088139796955
"14918","Stip1","Pamr1",-0.179690712450993,0.0384888596015598
"1383","Stip1","Skint11",-0.17973444318607,0.0384408962400197
"20301","Stip1","Tmem177",-0.179734512823545,0.0384408199025145
"21569","Stip1","Fhdc1",-0.179748000675851,0.0384260367445976
"8184","Stip1","Olfr197",-0.17977241890375,0.0383992856643699
"19875","Stip1","Sez6l",-0.17977241890375,0.0383992856643699
"16382","Stip1","Mmp17",-0.179904367572964,0.0382550015662114
"5553","Stip1","Ogfod1",-0.179909809931053,0.0382490602176983
"1398","Stip1","Clec5a",-0.17993773540309,0.0382185865553523
"8018","Stip1","Gata5",-0.17993773540309,0.0382185865553523
"8388","Stip1","Gpr31c",-0.17993773540309,0.0382185865553523
"9128","Stip1","4930571K23Rik",-0.17993773540309,0.0382185865553523
"12389","Stip1","Wfdc10",-0.17993773540309,0.0382185865553523
"18054","Stip1","Olfr694",-0.17993773540309,0.0382185865553523
"18315","Stip1","Mir684-1.7",-0.17993773540309,0.0382185865553523
"19572","Stip1","Cypt4",-0.17993773540309,0.0382185865553523
"14353","Stip1","Tmem200b",-0.17993773540309,0.0382185865553523
"20930","Stip1","Mageb1",-0.17993773540309,0.0382185865553523
"95","Stip1","Cd101",-0.179965497576113,0.0381883113216769
"4743","Stip1","0610010B08Rik.2",-0.180007172834835,0.0381429014172409
"7053","Stip1","Btbd2",-0.180031784900707,0.0381161051121203
"6017","Stip1","5930434B04Rik",-0.180124337413987,0.0380154804571748
"21048","Stip1","Upk2",-0.180211309162623,0.0379211269169554
"18494","Stip1","Prdx5",-0.180259051324583,0.0378694163611269
"5418","Stip1","Hist1h2ad",-0.180343486486934,0.0377781079817546
"3813","Stip1","Vegfc",-0.180408240182686,0.0377082086786006
"9653","Stip1","Lrfn3",-0.180503180441566,0.0376059207180363
"19283","Stip1","Atp6v0d1",-0.180855441097055,0.0372284346253179
"7055","Stip1","Lsm6",-0.180859912881086,0.0372236631876858
"6786","Stip1","Gpr18",-0.18090133934266,0.0371794852055058
"14549","Stip1","Ap2b1",-0.180906943162363,0.0371735125728454
"13245","Stip1","Gdi1",-0.180915723909139,0.0371641555488582
"4581","Stip1","Zbtb38",-0.180970180008047,0.0371061697692638
"20236","Stip1","Epb4.1l5",-0.180982231956742,0.0370933469452948
"13537","Stip1","2310030N02Rik",-0.181039309545898,0.0370326691635113
"5478","Stip1","Ctbp2",-0.181097774891695,0.0369706027297314
"4269","Stip1","Smad7",-0.181104426341598,0.0369635471442062
"16072","Stip1","Sdc3",-0.181122208538178,0.03694469008409
"1747","Stip1","Ablim2",-0.181204995399602,0.0368570056617345
"9056","Stip1","Zfp580",-0.181247125724881,0.0368124502724328
"2544","Stip1","Zc3h10",-0.181427472947135,0.0366222342960081
"17478","Stip1","C630004H02Rik",-0.181559875836884,0.0364831136924141
"2553","Stip1","Sh3pxd2a",-0.181642199285523,0.0363968380406578
"13925","Stip1","Rpl41",-0.181649666623083,0.0363890207183674
"21853","Stip1","Slc22a23",-0.181695739858606,0.0363408193668579
"10750","Stip1","Sorbs3",-0.181697916476784,0.036338543542217
"10354","Stip1","Pak2",-0.181806337507171,0.036225332719116
"8295","Stip1","Ccdc53",-0.181877369301837,0.0361513241423206
"13954","Stip1","Leprot",-0.181886751369685,0.0361415584254599
"17345","Stip1","Plekha3",-0.181923779418894,0.0361030379320403
"15522","Stip1","Fbxo27",-0.182027044191397,0.0359957937368427
"9264","Stip1","Mtif3",-0.182046469228513,0.0359756501674475
"12092","Stip1","Ccdc77",-0.182047652588693,0.0359744233418509
"4019","Stip1","Icosl",-0.1821194210379,0.0359000846918236
"8085","Stip1","Loxl4",-0.182408482195844,0.0356019812809012
"8533","Stip1","Slc25a37",-0.182438683338001,0.0355709561883204
"14793","Stip1","Hspa8",-0.182527129517939,0.0354802281373426
"2501","Stip1","Ccnd2",-0.182596465220581,0.0354092401461084
"340","Stip1","Gm16515",-0.182656900569524,0.0353474623600286
"11335","Stip1","2700094K13Rik",-0.182720999431421,0.0352820390605783
"14867","Stip1","Atp6v1d",-0.182834692599462,0.0351662479931375
"9395","Stip1","Pank4",-0.182923229149073,0.0350762999483998
"7733","Stip1","Wnt11",-0.183067614107191,0.0349300296075623
"7569","Stip1","N6amt1",-0.183068332757304,0.0349293028628108
"10213","Stip1","Ass1",-0.183107217277345,0.0348899993817002
"3204","Stip1","Nck1",-0.183134480773651,0.0348624644015721
"16329","Stip1","Vax2os2",-0.183290877481358,0.0347048644894952
"15640","Stip1","1110007C09Rik",-0.183432218278066,0.0345629541403202
"16018","Stip1","Pnrc2",-0.18343228028888,0.0345628919873218
"800","Stip1","Rgp1",-0.183472810138557,0.0345222893902857
"7921","Stip1","Clmn",-0.183576862906439,0.0344182342584953
"4808","Stip1","AA986860",-0.18361604882007,0.03437911617535
"4375","Stip1","Rsu1",-0.183665821567673,0.034329483728569
"9868","Stip1","Cst6",-0.183670329891336,0.0343249911038859
"18772","Stip1","Ahdc1",-0.183711372510669,0.0342841142388218
"15259","Stip1","Fmod",-0.183836897164009,0.0341593516336232
"1108","Stip1","Peg3",-0.183886414465802,0.0341102405590763
"16742","Stip1","Dad1",-0.183899566437516,0.0340972065139301
"9887","Stip1","Slc45a2",-0.184004303699015,0.0339935584904664
"283","Stip1","1700029F12Rik",-0.184035943317855,0.0339623003252223
"13081","Stip1","Abca3",-0.184038877350251,0.0339594028971666
"3641","Stip1","Slfn5",-0.184140239174725,0.0338594338262837
"16537","Stip1","Rpl12",-0.184175059138019,0.0338251497508451
"2371","Stip1","Cnih4",-0.184279381506641,0.0337226085208428
"12342","Stip1","Elf4",-0.184388013006755,0.0336161111358988
"8025","Stip1","Stfa1",-0.184493741343544,0.0335127330672496
"11859","Stip1","Hs3st3b1",-0.184524491460689,0.0334827170129444
"5263","Stip1","Lsm2",-0.18459116882078,0.0334177094503708
"6656","Stip1","Slc16a1",-0.184620751600792,0.0333889017115682
"14708","Stip1","Sfpi1",-0.184711271139907,0.0333008841187095
"15430","Stip1","Cabp1",-0.184744525955809,0.0332685977910723
"9785","Stip1","Dhrs11",-0.184760566650701,0.0332530337217169
"19545","Stip1","Sept8",-0.184794726996821,0.0332199089233463
"5282","Stip1","1700113I22Rik",-0.184955837069687,0.0330640588029756
"12497","Stip1","Slmo2",-0.184971137077671,0.0330492905291207
"1618","Stip1","G630090E17Rik",-0.185029841376668,0.0329926782085207
"17101","Stip1","Nhedc2",-0.185128728683464,0.0328975003688365
"12214","Stip1","Cd63",-0.185135474568567,0.0328910160107303
"5678","Stip1","Ctsh",-0.185330465294155,0.0327040517082316
"21568","Stip1","Ctf2",-0.185421249558064,0.0326173118057631
"11157","Stip1","Mrps18c",-0.185433079971915,0.0326060227836239
"6905","Stip1","Pfkl",-0.185435519871217,0.0326036949522063
"8288","Stip1","Gsn",-0.185458778497085,0.0325815116889412
"69","Stip1","Gla",-0.185538153080123,0.03250590318185
"19846","Stip1","Adamtsl4",-0.185591918021742,0.0324547736581504
"1821","Stip1","Arpp21",-0.185862631740366,0.0321983631545752
"19799","Stip1","1810010H24Rik",-0.185965219503381,0.0321016450079609
"10270","Stip1","Rpl38",-0.186119992428307,0.0319561933338585
"6658","Stip1","Gm16897",-0.186137179116196,0.031940076222483
